regime,prompt,layer,t,F
philosophical,3,3,109,105.71530052923387
philosophical,3,3,110,105.72929234658518
philosophical,3,3,111,105.72952861170614
philosophical,3,3,112,105.70952999976373
philosophical,3,3,113,105.68560323407573
philosophical,3,3,114,105.64091122534967
philosophical,3,3,115,105.65326296898627
philosophical,3,3,116,105.67615213701802
philosophical,3,3,117,105.68355806412235
philosophical,3,3,118,105.73001566240865
philosophical,3,3,119,105.79377918858683
philosophical,3,3,120,105.85119358185798
philosophical,3,3,121,105.88447890743133
philosophical,3,3,122,105.88941168016002
philosophical,3,3,123,105.85614382836127
philosophical,3,3,124,105.82705516199911
philosophical,3,3,125,105.83630100373298
philosophical,3,3,126,105.82189006190146
philosophical,3,4,0,126.834716796875
philosophical,3,4,1,111.51708221435547
philosophical,3,4,2,105.59036000569661
philosophical,3,4,3,136.66293144226074
philosophical,3,4,4,135.42332305908204
philosophical,3,4,5,141.1628303527832
philosophical,3,4,6,134.57098497663225
philosophical,3,4,7,160.59547901153564
philosophical,3,4,8,157.07918718126086
philosophical,3,4,9,154.26181564331054
philosophical,3,4,10,148.92489277232778
philosophical,3,4,11,144.70185661315918
philosophical,3,4,12,141.00609412560095
philosophical,3,4,13,137.87337929861886
philosophical,3,4,14,135.0849594116211
philosophical,3,4,15,132.7740559577942
philosophical,3,4,16,130.66194332347197
philosophical,3,4,17,128.90207163492838
philosophical,3,4,18,127.3231634842722
philosophical,3,4,19,126.01796875
philosophical,3,4,20,124.78104000999814
philosophical,3,4,21,123.7327651977539
philosophical,3,4,22,122.72990616508152
philosophical,3,4,23,121.764905611674
philosophical,3,4,24,120.82819763183593
philosophical,3,4,25,119.97926565317007
philosophical,3,4,26,119.17674877025463
philosophical,3,4,27,118.46862357003349
philosophical,3,4,28,117.76617326407597
philosophical,3,4,29,117.13096288045247
philosophical,3,4,30,116.4911649150233
philosophical,3,4,31,115.48647209905809
philosophical,3,4,32,115.44610817201676
philosophical,3,4,33,115.51029500653667
philosophical,3,4,34,111.18079376220703
philosophical,3,4,35,110.08682866250315
philosophical,3,4,36,107.6663572249874
philosophical,3,4,37,107.65710203109249
philosophical,3,4,38,99.66200305569556
philosophical,3,4,39,98.58094639931956
philosophical,3,4,40,97.48070870676348
philosophical,3,4,41,97.46694109516758
philosophical,3,4,42,97.35277385096396
philosophical,3,4,43,97.28674636348602
philosophical,3,4,44,97.16797391829952
philosophical,3,4,45,97.09108438799458
philosophical,3,4,46,96.93451124621976
philosophical,3,4,47,96.82075082102129
philosophical,3,4,48,96.64000258907195
philosophical,3,4,49,96.46115383025139
philosophical,3,4,50,96.1805921985257
philosophical,3,4,51,95.94525466426727
philosophical,3,4,52,95.66773420764554
philosophical,3,4,53,95.43757161786479
philosophical,3,4,54,95.22794071320564
philosophical,3,4,55,95.0361810499622
philosophical,3,4,56,94.82707165133569
philosophical,3,4,57,94.63865932341545
philosophical,3,4,58,94.41053944249308
philosophical,3,4,59,94.24579964914629
philosophical,3,4,60,94.06147667669481
philosophical,3,4,61,93.92878969254032
philosophical,3,4,62,93.85781811129662
philosophical,3,4,63,93.80513763427734
philosophical,3,4,64,93.7176265101279
philosophical,3,4,65,93.62072458574849
philosophical,3,4,66,93.48567150485131
philosophical,3,4,67,93.42025264616936
philosophical,3,4,68,93.37534898327243
philosophical,3,4,69,93.32620485367313
philosophical,3,4,70,93.23766523791897
