data_source,file,q_label,topology,n_points,ricci_ambient,log_det_fisher,fisher_speed_dn
measured,39q_readout_raw_data.txt,39q,2D_Block,15000,,368.6183939129551,0.0007128595300521681
measured,39q_readout_raw_data.txt,39q,2D_Block,20000,,306.13124140021466,0.0008427952486988556
measured,39q_readout_raw_data.txt,39q,2D_Block,30000,,278.6422307319703,0.000301316390578873
measured,39q_readout_raw_data.txt,39q,2D_Block,40000,,182.1032545307177,0.0003928116591668604
measured,40q_readout_raw_data.txt,40q,2D_Block,500,,268.8622012062936,
measured,40q_readout_raw_data.txt,40q,2D_Block,1000,,267.01558683507193,0.0035099468791284856
measured,40q_readout_raw_data.txt,40q,2D_Block,2000,,104.179101163151,0.0031279139250169276
measured,40q_readout_raw_data.txt,40q,2D_Block,3000,,102.29396265191346,0.0012815908437102269
measured,40q_readout_raw_data.txt,40q,2D_Block,4000,,524.509931671611,0.004105699290965627
measured,40q_readout_raw_data.txt,40q,2D_Block,5000,,394.00464127528744,0.0028439079245655913
measured,40q_readout_raw_data.txt,40q,2D_Block,6000,,390.5372217944682,0.0016638149300502588
measured,40q_readout_raw_data.txt,40q,2D_Block,7000,,327.14435546100486,0.002975206656779589
measured,40q_readout_raw_data.txt,40q,2D_Block,8000,,499.241339387211,0.004082407410356854
measured,40q_readout_raw_data.txt,40q,2D_Block,9000,,409.84056501184625,0.0018269720511734004
measured,40q_readout_raw_data.txt,40q,2D_Block,10000,,390.95223581286086,0.002458976251651911
measured,40q_readout_raw_data.txt,40q,2D_Block,15000,,522.7555108697981,0.0007113937147122813
measured,40q_readout_raw_data.txt,40q,2D_Block,20000,,208.3164183650487,0.0008831415968437195
measured,40q_readout_raw_data.txt,40q,2D_Block,30000,,161.3558224926575,0.0003029773243725046
measured,40q_readout_raw_data.txt,40q,2D_Block,40000,,128.87398572128822,0.0003158018176372049
measured,41q_readout_raw_data.txt,41q,2D_Block,500,,264.65478465382614,
measured,41q_readout_raw_data.txt,41q,2D_Block,1000,,151.8028756704836,0.004993642495801135
measured,41q_readout_raw_data.txt,41q,2D_Block,2000,,263.6719630965346,0.0025150734481156076
measured,41q_readout_raw_data.txt,41q,2D_Block,3000,,273.2462494626258,0.0008829361964340709
measured,41q_readout_raw_data.txt,41q,2D_Block,4000,,503.92169985713133,0.0033421563343746727
measured,41q_readout_raw_data.txt,41q,2D_Block,5000,,391.3276547462627,0.002195740013723215
measured,41q_readout_raw_data.txt,41q,2D_Block,6000,,256.8828749009176,0.0024903113377750335
measured,41q_readout_raw_data.txt,41q,2D_Block,7000,,265.09970615729156,0.0028344694973492313
measured,41q_readout_raw_data.txt,41q,2D_Block,8000,,625.7798327175102,0.004117964687901095
measured,41q_readout_raw_data.txt,41q,2D_Block,9000,,519.0199415048769,0.0012694107986355489
