file,q_label,topology,n_points,fisher_trace,fisher_det,fisher_max_eigenvalue,kl_from_previous,matrix_entropy,frobenius_from_uniform
14q_readout_raw_data.txt,14q,1D_Snake,1000,53164.374985544964,4.0218085394572733e+18,19438.76762102028,0.03974811553991103,1.4028837844813045,1.4206541053520714
14q_readout_raw_data.txt,14q,1D_Snake,2000,107399.73507555448,7.330450087079912e+19,34772.41030671311,0.009046579108039477,1.3588809712351348,1.495091185690672
14q_readout_raw_data.txt,14q,1D_Snake,3000,977076.8103806634,2.89264175773146e+23,343903.8263876752,0.006553557569181502,1.4119053660700298,1.4108172749222119
14q_readout_raw_data.txt,14q,1D_Snake,4000,278482.82765036344,8.404540335759685e+17,146271.68834707368,1.2254849007000228,1.472524307456816,1.3320271799723173
14q_readout_raw_data.txt,14q,1D_Snake,5000,39081993.405778475,1.5709317199350573e+26,15397330.414236529,3.444035191070635,1.4072813552331331,1.4115904532573946
14q_readout_raw_data.txt,14q,1D_Snake,6000,10082804.802921413,9.519057467767097e+25,3561437.8447363945,3.0308561961898404,1.5679937887700783,1.2703794975380953
14q_readout_raw_data.txt,14q,1D_Snake,7000,280332179.6159459,2.6150653514082963e+25,151758933.98559403,3.24431765284501,1.0047215114738672,1.7240770909352994
14q_readout_raw_data.txt,14q,1D_Snake,8000,15483790.825841313,1.6397685513277117e+17,15478448.535144014,1.544314635425222,1.1898377921641237,1.5313312018304577
14q_readout_raw_data.txt,14q,1D_Snake,9000,2529067.604736799,2327138428087879.5,2527410.0687170248,0.8565228219954696,1.0855339079153705,1.5181219609563814
14q_readout_raw_data.txt,14q,1D_Snake,10000,849858840.207777,8.109914767734285e+22,849843636.0185724,9.747708336798647,1.2039918103408833,1.3392226889460972
14q_readout_raw_data.txt,14q,1D_Snake,15000,2350.9489922590305,592251276534.1746,1883.4475508894177,2.284907394602683,1.2758805377772586,1.4336178112554971
14q_readout_raw_data.txt,14q,1D_Snake,20000,1102.2463462689793,14824680481538.096,572.4949550452217,0.7101909227411985,1.095983742472648,1.485366784942379
14q_readout_raw_data.txt,14q,1D_Snake,30000,4564.529529215092,7560908653460631.0,3085.768329066001,0.48918419465705376,1.10258415367543,1.4946788796932349
14q_readout_raw_data.txt,14q,1D_Snake,40000,1779.1202394322659,441242268901.15894,863.5232029117636,2.338764616575794,0.9859489109206379,1.6384739982843557
16q_readout_raw_data.txt,16q,2D_Block,500,89411.19322224008,1.300414147209989e+19,40802.928284646885,0.0,1.4948359028116924,1.228637564299573
16q_readout_raw_data.txt,16q,2D_Block,1000,186417.16861277388,7.018083241760168e+18,98266.67579919736,0.5295041173779501,1.2987860847648245,1.441111354044871
16q_readout_raw_data.txt,16q,2D_Block,2000,126033.1336793097,1.2097085796879861e+17,56117.09238794979,0.038146045906462235,1.423729772479112,1.2548013886569782
16q_readout_raw_data.txt,16q,2D_Block,3000,394715.63051538845,5.590106066519839e+18,182589.2134031207,0.057051733443825844,1.3083923776567843,1.4534958847241901
16q_readout_raw_data.txt,16q,2D_Block,4000,227557.02912436813,1.2835197147426361e+19,144455.47851440628,1.115621331885106,1.411066626962505,1.4106744798552593
16q_readout_raw_data.txt,16q,2D_Block,5000,2793588.633224705,5.4730055240770454e+20,1499981.2057942676,3.648703876438595,1.4973182676033834,1.239362183328547
16q_readout_raw_data.txt,16q,2D_Block,6000,67676643.3697449,4.987571051908112e+21,39472884.8572709,4.229056228063966,1.3016294209385824,1.4384178652822814
16q_readout_raw_data.txt,16q,2D_Block,7000,20374306.901643626,9.874099634983137e+21,11267959.901657246,2.149195318960766,1.1087048868624154,1.568732795648006
16q_readout_raw_data.txt,16q,2D_Block,8000,71298900.81613669,9.576882329987186e+22,39862335.20936291,1.7612926950721608,1.3456966599198956,1.3747795081749759
16q_readout_raw_data.txt,16q,2D_Block,9000,138290904.84738705,2.0174131693792113e+18,138268316.72294837,0.5529336290419727,1.2801285027551563,1.3888694313710261
16q_readout_raw_data.txt,16q,2D_Block,10000,3611.9846879451948,14894492810458.498,2162.287158439948,0.7925283837085121,1.2634491743220304,1.3441495271339763
16q_readout_raw_data.txt,16q,2D_Block,15000,744.680340584193,15809683161.418257,539.1000246100621,1.2844864026262222,1.3450249791212499,1.2661958970891347
16q_readout_raw_data.txt,16q,2D_Block,20000,4179.999099162536,6.409239405310164e+16,1478.7673158004598,1.5567257838590236,1.1516249692927167,1.424410877079596
16q_readout_raw_data.txt,16q,2D_Block,30000,2318.3403190743634,80286997478.8771,2021.3627813087332,1.1395602905487778,1.27507687373377,1.2596236904508475
16q_readout_raw_data.txt,16q,2D_Block,40000,1092.000299485146,34712635914434.09,550.7982412532056,1.4517054469741644,1.2492632193957558,1.3282204531812232
18q_readout_raw_data.txt,18q,1D_Snake,500,35439.81746918921,1.1755114685236378e+16,16838.369322394454,0.0,1.3294155278641644,1.38078453821372
18q_readout_raw_data.txt,18q,1D_Snake,1000,55489.00236193803,7.767163494112874e+16,25656.935368062394,0.05820894854126836,1.32170430646175,1.3981202796503458
18q_readout_raw_data.txt,18q,1D_Snake,2000,673407.9192459161,7.108679348404853e+20,315477.16186487937,0.10334877515422539,1.200139225199015,1.5697712693096582
18q_readout_raw_data.txt,18q,1D_Snake,3000,522071.38017625205,2.4591290754086638e+19,210638.9433350285,0.09793568664351351,1.343511985512395,1.3780927864224073
18q_readout_raw_data.txt,18q,1D_Snake,4000,316093.5141700567,9.435464752078482e+16,160797.08534178307,1.0992008384818412,1.506929034815902,1.2531084963677928
18q_readout_raw_data.txt,18q,1D_Snake,5000,1728225.063815401,4040415715649585.0,1721563.6917693317,0.5602255349081313,1.4898639207036803,1.2007884625235452
18q_readout_raw_data.txt,18q,1D_Snake,6000,4449040.590100242,1.6431299492847852e+19,2372455.356030972,1.2974304411519224,1.4595966896254724,1.2098275104293525
18q_readout_raw_data.txt,18q,1D_Snake,7000,6434.731341107436,75160962217.57411,6137.916067379638,0.29351402836145407,1.4546550104251368,1.212828524456433
18q_readout_raw_data.txt,18q,1D_Snake,8000,63403145.05611472,590204225486635.6,63402969.94811904,1.10817197928163,1.4281599037044415,1.2243692218029318
18q_readout_raw_data.txt,18q,1D_Snake,9000,902800658.1372805,1.948270013324781e+16,902800400.5104586,0.6247763723075054,1.1967747424484048,1.4223672465796602
18q_readout_raw_data.txt,18q,1D_Snake,10000,2413438276.3899665,1.6751937765508849e+18,2413437994.1178026,0.48451165582697,1.3011660989991192,1.2280107718903734
18q_readout_raw_data.txt,18q,1D_Snake,15000,747.09674935772,1067816467172.525,359.43506608530197,0.8789668263322691,1.5364648126236242,0.9546632253763921
18q_readout_raw_data.txt,18q,1D_Snake,20000,3590.260677606799,404433957418681.75,2159.029871840386,1.515047378201917,1.157894036106486,1.4214860333188308
18q_readout_raw_data.txt,18q,1D_Snake,30000,500.03806891089795,82936401484.99507,238.42855675871692,0.6798474566359479,1.5288970376298783,0.975692159571503
18q_readout_raw_data.txt,18q,1D_Snake,40000,4321.82500619634,543675560422636.8,2275.0436080305835,0.7705893749528253,1.3403570591658582,1.3018073657195608
20q_readout_raw_data.txt,20q,2D_Block,500,16080.250090633786,346534027073407.75,5814.447849463064,0.0,1.4417554786828337,1.2584445159461275
20q_readout_raw_data.txt,20q,2D_Block,1000,71603.98917637374,1.6451672596251382e+16,30940.3869806741,0.06397288452877735,1.365678062531197,1.3957198187621314
20q_readout_raw_data.txt,20q,2D_Block,2000,124425.31836689913,9.553417218151485e+16,53640.065663521724,0.013977315579992624,1.400765498267165,1.3290450450207763
20q_readout_raw_data.txt,20q,2D_Block,3000,825905.6129886939,1.9459966433982046e+19,368439.65317958535,0.027016960879471807,1.4419268342851885,1.2642414994261655
