subject,regime,channel,condition,rep,K,sfreq,n_samples,val_loss,perplexity,wall_seconds
1,rest,Cz,aaft,0,7,100.0,18200,1.4405102244544967,4.222849868695572,109.07611107826233
1,rest,Pz,aaft,0,7,100.0,18200,1.3447318251865195,3.837157373644812,108.94389295578003
1,arithmetic,Fp1,aaft,0,7,100.0,6200,1.4273738971710994,4.167739894573421,37.358312368392944
1,arithmetic,Fp2,aaft,0,7,100.0,6200,1.5534777072674968,4.727883821057401,37.00773644447327
1,arithmetic,F3,aaft,0,7,100.0,6200,1.4990033068727184,4.477224426952332,36.9675726890564
1,arithmetic,F4,aaft,0,7,100.0,6200,1.5952869072810358,4.929743248472302,37.013861656188965
1,arithmetic,F7,aaft,0,7,100.0,6200,1.392225235113346,4.023793985792984,37.129451274871826
1,arithmetic,F8,aaft,0,7,100.0,6200,1.2600987847332155,3.525769762388328,37.14820337295532
1,arithmetic,T3,aaft,0,7,100.0,6200,1.6754924039083041,5.341424640002891,37.64506506919861
1,arithmetic,T4,aaft,0,7,100.0,6200,1.5329220287642122,4.631691002608931,37.188088178634644
1,arithmetic,C3,aaft,0,7,100.0,6200,1.5722825622069387,4.817632198352233,37.343918561935425
1,arithmetic,C4,aaft,0,7,100.0,6200,1.5443702693490784,4.685020396935377,37.51691222190857
1,arithmetic,T5,aaft,0,7,100.0,6200,1.5410526701675598,4.669503131367397,36.98114633560181
1,arithmetic,T6,aaft,0,7,100.0,6200,1.609753762939051,5.0015795019548674,36.872867584228516
1,arithmetic,P3,aaft,0,7,100.0,6200,1.4291868578859632,4.175302696732189,37.127553939819336
1,arithmetic,P4,aaft,0,7,100.0,6200,1.466719120084602,4.334989205222279,37.01172637939453
1,arithmetic,O1,aaft,0,7,100.0,6200,1.5810622610044915,4.860115781606686,37.06423020362854
1,arithmetic,O2,aaft,0,7,100.0,6200,1.4418527191346528,4.2285228292870745,37.71351599693298
1,arithmetic,Fz,aaft,0,7,100.0,6200,1.4423682293299163,4.230703237879618,37.33248233795166
1,arithmetic,Cz,aaft,0,7,100.0,6200,1.5449540289251962,4.6877561208812315,37.662415504455566
1,arithmetic,Pz,aaft,0,7,100.0,6200,1.5400992622875092,4.665053311869586,36.973406076431274
2,rest,Fp1,aaft,0,7,100.0,18200,1.9063313613787771,6.728359545235031,109.41411757469177
2,rest,Fp2,aaft,0,7,100.0,18200,1.485631976233489,4.417756447832147,109.27204418182373
2,rest,F3,aaft,0,7,100.0,18200,1.5497211560154762,4.710156600622789,109.09380626678467
2,rest,F4,aaft,0,7,100.0,18200,1.6094620026023287,5.000120452291994,108.47227191925049
2,rest,F7,aaft,0,7,100.0,18200,1.826550677491043,6.212421015201392,110.02043724060059
2,rest,F8,aaft,0,7,100.0,18200,1.6380781301760778,5.145271461940608,109.83690118789673
2,rest,T3,aaft,0,7,100.0,18200,1.5467547281240352,4.696204964202194,109.48749327659607
2,rest,T4,aaft,0,7,100.0,18200,1.4961611622654913,4.464517573602888,141.02942323684692
2,rest,C3,aaft,0,7,100.0,18200,1.4465719007695113,4.24852515675174,118.29988193511963
2,rest,C4,aaft,0,7,100.0,18200,1.4752578727391914,4.372163089243453,110.26846861839294
2,rest,T5,aaft,0,7,100.0,18200,1.5332851094805864,4.6333729856255035,110.42919325828552
2,rest,T6,aaft,0,7,100.0,18200,1.3956504166836792,4.037599841079112,110.65894746780396
2,rest,P3,aaft,0,7,100.0,18200,1.4427209287315896,4.232195667554332,113.09998345375061
2,rest,P4,aaft,0,7,100.0,18200,1.4267314170965233,4.165063064732138,111.50726222991943
2,rest,O1,aaft,0,7,100.0,18200,1.559606729871177,4.756950110848461,110.25752019882202
2,rest,O2,aaft,0,7,100.0,18200,1.4280877563409187,4.170716136096845,110.33687138557434
2,rest,Fz,aaft,0,7,100.0,18200,1.449533904649868,4.261127960314171,110.31974673271179
2,rest,Cz,aaft,0,7,100.0,18200,1.4145048123724737,4.114448537426575,110.8198618888855
2,rest,Pz,aaft,0,7,100.0,18200,1.4389764020857752,4.216377731930155,110.42546272277832
2,arithmetic,Fp1,aaft,0,7,100.0,6200,1.9587152934365955,7.090212369188765,37.55199837684631
2,arithmetic,Fp2,aaft,0,7,100.0,6200,1.6989873335655066,5.468406914740429,38.04732894897461
2,arithmetic,F3,aaft,0,7,100.0,6200,1.708034906413489,5.518107219193966,37.375746965408325
2,arithmetic,F4,aaft,0,7,100.0,6200,1.6734993418231499,5.3307894508887985,37.39180016517639
2,arithmetic,F7,aaft,0,7,100.0,6200,1.9883026811720848,7.303127500787605,37.23549842834473
2,arithmetic,F8,aaft,0,7,100.0,6200,1.689872355530635,5.418788982540587,37.288262605667114
2,arithmetic,T3,aaft,0,7,100.0,6200,1.7862678519678665,5.967140604630965,37.40837001800537
2,arithmetic,T4,aaft,0,7,100.0,6200,1.7135219655428922,5.548468621015334,37.41788625717163
2,arithmetic,C3,aaft,0,7,100.0,6200,1.6004004378045757,4.955016202988596,38.69605851173401
2,arithmetic,C4,aaft,0,7,100.0,6200,1.603893255281384,4.972353430439933,37.993940591812134
2,arithmetic,T5,aaft,0,7,100.0,6200,1.7985953066815388,6.041155530718231,37.34552979469299
2,arithmetic,T6,aaft,0,7,100.0,6200,1.690584745402498,5.422650648271973,37.84463834762573
2,arithmetic,P3,aaft,0,7,100.0,6200,1.6162528170726358,5.034190894709157,37.399967193603516
2,arithmetic,P4,aaft,0,7,100.0,6200,1.5507573774451489,4.715039895479903,38.04135847091675
2,arithmetic,O1,aaft,0,7,100.0,6200,1.7836637827988402,5.951621972320721,37.16776704788208
2,arithmetic,O2,aaft,0,7,100.0,6200,1.5975569633764615,4.940946753663889,37.69447445869446
2,arithmetic,Fz,aaft,0,7,100.0,6200,1.6072751127405296,4.989197687362211,37.45405840873718
2,arithmetic,Cz,aaft,0,7,100.0,6200,1.5246023615720847,4.593316726877191,37.47642707824707
2,arithmetic,Pz,aaft,0,7,100.0,6200,1.6634039101445646,5.277243569360912,37.278172731399536
3,rest,Fp1,aaft,0,7,100.0,18200,1.3455211269651126,3.840187244368447,110.70884203910828
3,rest,Fp2,aaft,0,7,100.0,18200,1.4483120884991207,4.255924824636747,110.47405624389648
3,rest,F3,aaft,0,7,100.0,18200,1.3931729815929532,4.027609330081657,113.25680732727051
3,rest,F4,aaft,0,7,100.0,18200,1.389438141708921,4.012594909799265,112.1676733493805
3,rest,F7,aaft,0,7,100.0,18200,1.436456267903561,4.205765272310625,112.66260766983032
3,rest,F8,aaft,0,7,100.0,18200,1.4120575572766045,4.1043917430665156,110.33446979522705
3,rest,T3,aaft,0,7,100.0,18200,1.3067163322742816,3.694023828213632,114.07994198799133
3,rest,T4,aaft,0,7,100.0,18200,1.396272035795,4.04011047055098,109.987713098526
3,rest,C3,aaft,0,7,100.0,18200,1.3566985279092922,3.88335133870518,110.70241332054138
3,rest,C4,aaft,0,7,100.0,18200,1.3365922382898205,3.8060512649420275,110.05029344558716
3,rest,T5,aaft,0,7,100.0,18200,1.3832942419723753,3.9880175068510866,110.576491355896
3,rest,T6,aaft,0,7,100.0,18200,1.3439213744115337,3.834048806318149,110.13054180145264
3,rest,P3,aaft,0,7,100.0,18200,1.3435988804693697,3.832812548157748,111.9048388004303
3,rest,P4,aaft,0,7,100.0,18200,1.3122346508906777,3.7144649771882134,118.6505651473999
3,rest,O1,aaft,0,7,100.0,18200,1.285203345493902,3.6154030583957235,130.6162872314453
3,rest,O2,aaft,0,7,100.0,18200,1.348451432965944,3.851456671465936,110.26065039634705
3,rest,Fz,aaft,0,7,100.0,18200,1.3765829420812943,3.9613423380446426,110.47414255142212
3,rest,Cz,aaft,0,7,100.0,18200,1.3421547633996727,3.8272815128245097,109.64554405212402
